Invoice,revenue
494429,141.6
494432,1240.0
494433,244.79999999999998
494434,302.15
494435,201.05
494436,419.65
494437,222.85
494439,328.5
494440,290.72
494441,182.46
494442,671.9300000000001
494443,272.73
494445,280.82
494447,354.66
494450,22.5
494451,355.62
494454,127.7
494455,532.1
494456,290.63
494458,15.0
494459,925.85
494467,475.88
494468,343.2
494469,429.64
494470,130.8
494471,1639.1200000000001
494473,859.27
494475,125.97
494476,367.68
494478,975.76
494479,858.25
494480,855.9
494481,532.1
494482,1131.62
494483,939.4
494484,327.19
494490,498.12
494498,12.600000000000001
494499,470.22
494503,485.52000000000004
494504,93.47
494505,169.33
494506,439.62
494507,278.38
494508,113.80000000000001
494509,45.599999999999994
494510,439.62
494511,1075.27
494512,301.6
494513,45.0
494514,694.2
494515,2370.7799999999997
494516,306.40000000000003
494518,330.0
494529,280.05
494533,137.1
494585,7.1
494586,244.19
494587,60.120000000000005
494588,347.0
494589,482.8
494590,2.95
494591,89.25
494594,316.25
494603,193.68
494605,120.95
494606,347.34000000000003
494607,91.5
494608,521.9
494611,79.19999999999999
494612,148.15
494613,361.81
494614,506.6
494616,110.72
494617,290.0
494618,235.51999999999998
494619,738.1800000000001
494620,208.1
494621,195.2
494622,55.47
494623,175.37
494624,158.9
494625,205.48
494627,83.4
494630,244.2
494632,306.3
494634,214.0
494635,226.49
494636,224.09
494637,113.33
494638,278.47
494639,975.0
494640,409.69
494641,1568.87
494642,521.9
494643,1936.74
494644,519.18
494645,242.5
494646,136.8
494647,1185.81
494648,454.90000000000003
494649,156.32999999999998
494651,685.9
494652,560.23
494653,400.8
494654,587.52
494655,240.0
494656,294.4
494657,101.3
494658,135.57999999999998
494659,383.5
494660,185.8
494661,150.18
494662,377.32
494663,239.84
494664,443.83000000000004
494665,488.68
494666,1258.38
494667,206.4
494668,182.25
494669,146.81
494670,608.75
494671,185.7
494672,151.49
494673,514.81
494674,151.11
494676,144.1
494677,202.35000000000002
494678,3151.0
494679,299.49
494680,263.83
494681,369.44
494682,359.16
494683,226.08
494684,112.95
494686,206.44
494687,83.4
494732,658.73
494762,181.44
494768,297.32
494778,308.39
494779,216.72
494780,838.75
494783,482.4
494785,380.52
494787,206.38
494788,11.9
494789,125.63000000000001
494790,213.53
494792,235.89000000000001
494794,291.5
494795,189.3
494797,181.3
494798,376.25
494799,443.13
494803,205.82
494804,463.0
494805,7.5
494807,60.959999999999994
494808,223.54
494809,8.5
494811,250.15
494815,246.75
494816,76.74000000000001
494817,226.62
494818,80.8
494819,320.7
494823,100.8
494827,332.5
494836,205.7
494847,154.83
494860,211.95
494866,676.4
494867,270.8
494868,1537.31
494870,673.15
494871,740.76
494872,286.43
494873,715.5
494874,346.36
494875,4448.09
494876,155.55
494878,113.28
494887,196.64999999999998
494888,45.0
494889,291.38
494890,92.35
494891,1130.22
494892,8.7
494893,940.74
494894,279.0
494895,724.13
494896,360.87
494897,537.78
494898,122.7
494899,72.0
494900,684.48
494904,310.26
494905,200.18
494906,273.56
494908,152.64000000000001
494912,1376.46
494913,189.95
494914,771.641
494915,972.44
494916,174.12
494917,183.20000000000002
494919,1352.4
494920,35.72
494921,323.0
494922,282.33
494930,480.0
494931,1135.01
494946,554.94
494966,278.16999999999996
494971,221.32
494987,777.53
494989,348.71
494990,322.29
494991,211.85
494993,133.25
494994,216.0
494995,301.58
494996,133.8
494997,228.96
495009,171.45999999999998
495010,181.45
495011,161.3
495016,529.01
495020,846.46
495022,9.7
495028,202.35
495029,255.64000000000001
495030,835.45
495031,463.16
495033,81.75
495053,101.43
495055,756.85
495056,756.85
495057,282.75
495058,167.1
495059,226.89000000000001
495071,455.0
495072,833.52
495073,3590.07
495074,108.72
495075,411.92
495077,303.8
495078,157.8
495079,274.89
495080,54.95
495085,303.87
495090,537.25
495102,686.22
495110,199.53
495148,523.48
495149,216.22
495150,149.0
495151,104.38
495152,393.88
495153,438.05
495154,130.8
495158,218.8
495171,133.15
495176,413.0
495177,412.15
495178,534.7
495179,260.0
495182,269.90999999999997
495183,1210.43
495184,345.29
495185,2507.06
495187,527.3000000000001
495188,588.45
495189,127.48
495192,324.9
495193,227.1
495194,6989.4
495195,368.8
495196,25.3
495197,284.2
495198,373.8
495200,323.66
495206,258.09
495208,11.25
495215,192.45000000000002
495224,17.49
495225,173.66
495226,212.25
495227,188.54
495228,8951.24
495229,1222.32
495230,724.92
495232,1193.89
495233,96.0
495235,1193.89
495236,812.44
495237,526.96
495238,302.06
495240,555.0
495241,436.3
495242,13.5
495243,256.95
495244,920.95
495276,1075.3000000000002
495277,210.05
495279,597.44
495280,323.65
495289,302.4
495290,299.89
495291,256.6
495292,231.54999999999998
495293,192.51
495294,238.78000000000003
495295,22.5
495300,1120.46
495302,189.0
495304,701.55
495307,908.14
495308,20.45
495310,1807.98
495311,237.65
495312,181.39
495313,319.38
495314,115.49
495316,48.2
495317,787.35
495318,80.2
495322,286.18
495331,614.1899999999999
495333,16.95
495340,982.83
495344,277.68
495345,441.26
495346,137.12
495347,162.25
495348,238.89
495349,315.55
495350,118.31
495351,436.35
495352,154.77
495353,159.1
495354,394.6
495355,379.33
495356,307.1
495357,185.06
495358,924.64
495359,1018.98
495360,557.53
495361,76.4
495362,950.72
495364,106.65
495365,501.23
495366,297.63
495367,326.55
495369,565.79
495370,16.439999999999998
495371,378.71000000000004
495372,260.84
495374,308.01
495375,409.93
495376,139.65
495377,475.0
495378,61.349999999999994
495379,435.54
495380,296.68
495381,397.05
495382,200.20000000000002
495383,281.1
495384,125.34
495385,257.3
495386,162.65
495387,357.88
495388,364.73
495389,245.17000000000002
495390,225.5
495391,340.17
495392,285.35
495393,175.26
495394,135.0
495395,323.38
495396,462.05
495397,332.55
495398,518.35
495399,521.77
495400,262.95000000000005
495401,627.77
495402,302.2
495404,1432.02
495405,247.55
495407,350.73
495408,140.55
495409,310.67
495414,83.14
495415,344.75
495439,422.70000000000005
495456,312.1
495467,1051.92
495487,772.87
495488,627.4300000000001
495501,352.2
495503,342.42
495504,617.97
495505,215.7
495506,46.5
495507,536.85
495508,1025.46
495509,454.74
495510,183.93
495512,616.1800000000001
495514,144.65
495524,19.95
495526,379.13
495527,180.45000000000002
495529,445.34
495530,730.9399999999999
495531,170.81
495533,215.46
495534,305.34
495536,204.60000000000002
495544,452.6
495546,818.01
495547,235.5
495548,13.2
495549,387.74
495551,155.45
495575,505.13
495576,302.55
495577,301.8
495578,267.21999999999997
495580,132.2
495581,441.23
495584,229.59
495591,18570.88
495605,455.02
495609,54.0
495633,133.01
495634,221.5
495676,388.24
495677,220.6
495678,374.35
495680,556.66
495681,495.72
495682,389.86
495683,140.95
495684,34.78
495686,633.25
495687,76.52000000000001
495688,352.29
495689,565.15
495699,1834.14
495700,20.4
495702,125.30000000000001
495703,261.88
495706,371.91
495707,296.4
495708,453.38
495710,630.79
495711,544.22
495712,781.52
495713,177.0
495715,114.28
495716,593.66
495718,234.57
495719,109.19999999999999
495720,430.3
495721,216.04
495722,301.53999999999996
495724,108.84
495725,533.44
495726,346.3
495727,201.60000000000002
495731,267.79
495733,68.34
495734,205.82
495735,201.56
495736,21.0
495742,63.24
495745,56.73
495746,281.75
495747,129.23
495748,117.72
495750,132.79
495753,178.31
495754,15.58
495755,342.8
495756,39.67
495758,274.2
495760,64.13
495763,107.14
495765,29.95
495766,84.58
495773,4.57
495776,49.35
495777,179.45
495780,16.33
495782,139.71
495783,48.96
495784,11.31
495788,11.9
495791,243.63
495792,114.89
495794,41.09
495795,27.82
495799,81.61
495801,77.52
495802,387.54
495806,478.9
495807,184.3
495808,188.44
495809,324.5
495810,492.4
495811,304.1
495812,345.71999999999997
495815,595.95
495818,148.63
495819,158.4
495854,348.61
495875,398.16
495880,1019.9999999999999
495882,332.03999999999996
495883,366.28
495884,148.85
495885,337.66999999999996
495886,106.4
495887,106.05000000000001
495889,157.08
495898,236.75
495906,4385.71
495907,602.3
495908,854.8
495909,104.95
495910,198.84
495912,558.14
495913,394.6
495915,300.68
495916,346.95
495917,533.72
495918,15.9
495919,823.15
495920,770.15
495921,357.59
495925,325.38
495928,1072.4
495929,321.08
495935,251.68
495936,1356.63
495937,363.1
495938,582.3
495939,168.54999999999998
495940,201.20000000000002
495941,151.95
495942,67.6
495945,1025.87
495946,110.5
495947,565.3
495949,151.87
495950,15.9
495954,911.4399999999999
495955,449.97
495956,654.0
495957,303.9
495958,138.18
495960,586.88
495962,305.7
495963,489.31
495993,155.86
495994,428.8
495995,37.05
496002,317.64
496003,113.19
496004,235.12
496007,490.39
496008,1034.67
496010,186.82
496011,46.08
496012,553.06
496013,665.24
496014,76.32000000000001
496017,279.07
496019,75.2
496020,37.2
496022,3.38
496023,131.9
496024,873.44
496033,246.78
496042,286.15000000000003
496047,842.82
496054,463.21999999999997
496056,81.6
496057,422.7
496058,846.8100000000001
496059,20.0
496060,630.32
496061,318.98
496062,808.15
496063,392.82
496065,110.88
496066,346.56
496067,76.32000000000001
496068,176.7
496069,517.16
496070,306.3
496072,571.84
496073,795.68
496074,272.45
496075,121.1
496081,171.32999999999998
496083,5.1
496085,124.1
496086,413.75
496088,301.40000000000003
496089,676.5
496092,430.2
496093,909.5
496094,311.24
496095,96.5
496096,777.9
496097,360.0
496099,529.0
496103,18.75
496107,10.600000000000001
496110,15.9
496112,18.75
496113,10.5
496115,8985.6
496130,439.15000000000003
496155,305.4
496166,490.2
496167,368.55
496168,214.2
496170,5.0
496171,199.29999999999998
496172,92.16
496173,208.57
496174,231.32
496198,497.93
496200,493.94
496201,309.76
496203,2.5
496204,869.88
496205,416.5
496216,323.5
496217,345.44
496220,509.12
496221,276.07
496222,664.001
496230,10.5
496232,327.95
496233,188.83
496235,414.92
496236,75.9
496237,2646.4
496238,72.6
496245,193.8
496288,782.26
496291,339.3
496292,185.23
496293,487.77000000000004
496294,227.95000000000002
496296,129.75
496297,319.55
496299,694.5
496300,151.32
496301,696.45
496302,125.69999999999999
496303,543.93
496304,508.27
496305,304.47
496306,310.39
496307,95.9
496308,973.8199999999999
496309,732.2
496310,110.82
496311,214.95
496313,225.86
496315,127.06
496316,579.6
496317,317.62
496318,82.7
496319,128.0
496321,257.71
496322,416.32
496323,115.2
496324,307.8
496325,320.26
496326,301.70000000000005
496327,229.76999999999998
496329,91.14
496330,302.08
496331,482.67
496333,283.43
496334,1026.3799999999999
496335,298.3
496337,161.39000000000001
496338,283.8
496339,314.99
496340,1755.74
496341,1614.3899999999999
496342,286.34
496343,386.19
496344,106.67999999999999
496345,129.75
496348,281.05
496349,435.32
496351,257.05
496354,159.66
496355,730.0799999999999
496356,528.24
496357,436.04
496359,56.0
496361,107.9
496363,347.33
496370,388.88
496373,549.3
496374,138.3
496381,274.9
496399,389.03000000000003
496400,452.9
496407,188.15
496412,325.44
496425,282.76
496426,35.400000000000006
496427,291.14
496428,218.39999999999998
496429,246.75
496430,111.82000000000001
496431,188.65
496434,279.51
496436,217.2
496438,129.76
496439,56.0
496440,39.0
496441,241.1
496442,45.2
496443,793.92
496444,293.02
496445,759.1
496446,217.71
496459,364.29
496460,28.15
496461,312.16
496462,310.14
496463,818.19
496464,452.4
496465,708.7
496466,15.9
496467,818.19
496469,113.4
496470,298.37
496471,231.55999999999997
496473,342.25100000000003
496474,206.15
496475,300.4
496476,44.25
496477,35.04
496480,603.8
496486,166.31
496488,156.3
496491,117.22
496493,1.3
496496,1.3
496500,179.97
496502,1023.6
496503,288.95
496504,337.5
496505,364.5
496506,352.13
496507,176.1
496509,141.24
496510,740.43
496512,420.26
496513,737.22
496514,361.83
496516,594.75
496517,550.8
496518,270.06
496519,304.35
496520,1445.67
496528,674.4
496529,208.0
496530,623.78
496534,777.4
496551,553.66
496564,608.5
496577,524.6
496578,365.16
496579,214.48
496580,63.15
496581,207.83
496582,50.94
496584,608.5
496587,94.67
496588,366.20000000000005
496589,583.08
496590,37.5
496592,849.86
496595,354.1
496597,1399.92
496609,287.26
496611,1970.76
496612,907.4
496613,664.8000000000001
496614,501.96000000000004
496616,714.21
496617,266.5
496618,17.0
496623,598.91
496624,411.66
496625,595.58
496626,1045.45
496627,87.0
496628,219.41000000000003
496629,20.4
496631,385.2
496641,328.0
496642,237.9
496643,1143.421
496644,110.88
496651,517.8
496652,112.2
496662,195.55
496665,509.46
496675,107.75
496677,105.88
496690,458.4
496703,931.43
496704,652.65
496705,294.17
496706,710.65
496710,112.5
496725,102.74
496728,346.75
496730,485.5
496737,294.65000000000003
496745,306.1
496750,150.0
496768,307.74
496770,191.02
496771,349.25
496772,315.0
496773,687.08
496774,300.3
496775,360.3
496792,105.0
496802,704.5500000000001
496803,41.300000000000004
496816,221.69
496817,299.86
496818,231.4
496821,450.38
496822,606.3
496829,965.78
496850,286.41999999999996
496851,487.12
496862,125.65
496863,585.03
496864,437.90000000000003
496865,64.5
496866,237.65
496867,625.0
496868,127.15
496869,662.4
496870,112.5
496871,460.39
496872,260.74
496873,78.5
496876,94.55
496877,488.88
496881,164.83
496882,686.03
496900,1728.58
496904,389.25
496907,475.3
496911,311.43
496912,475.3
496913,399.75
496914,90.0
496915,701.51
496916,51.0
496917,327.4
496918,376.95
496919,475.3
496920,220.09
496921,433.55
496925,47.65
496926,461.65000000000003
496927,164.95000000000002
496928,152.17
496929,399.72
496930,311.14
496931,325.12
496932,390.65000000000003
496933,243.65
496934,105.53
496935,104.7
496944,129.88
496945,1042.88
496946,283.43
496947,832.48
496948,313.67
496949,150.35
496959,318.0
496961,231.05
496962,318.0
496963,60.48
496972,312.74
496973,269.37
496974,1138.84
496975,228.57999999999998
496976,124.45
496977,532.9300000000001
496978,372.15
496980,300.5
496981,247.2
496982,97.95
496987,497.16
496990,1328.77
496994,1653.76
496996,315.6
497000,118.10000000000001
497002,413.0
497004,376.0
497005,234.0
497006,674.64
497007,130.75
497025,125.27000000000001
497027,982.26
497029,354.87
497030,458.42
497031,113.38
497033,302.46000000000004
497035,573.81
497036,258.7
497039,102.84
497043,466.19
497056,387.02
497073,88.98
497084,176.66
497100,33.66
497106,37.07
497124,661.34
497152,109.0
